window_months,pair,decision_month,decision_date,trailing_start_month,trailing_end_month,forward_start_month,forward_end_month,trailing_diff_pp,forward_diff_pp,quartile,is_top_quartile
12,rd7-rd5,2018-07,2018-07-31,2017-08,2018-07,2018-08,2019-07,0.24,3.59,Q3,False
12,rd2-rd7,2018-07,2018-07-31,2017-08,2018-07,2018-08,2019-07,-0.44,2.7,Q2,False
12,rd2-rd5,2018-08,2018-08-31,2017-09,2018-08,2018-09,2019-08,-9.53,10.79,Q1,False
12,rd7-rd5,2018-08,2018-08-31,2017-09,2018-08,2018-09,2019-08,1.58,3.75,Q3,False
12,rd2-rd7,2018-08,2018-08-31,2017-09,2018-08,2018-09,2019-08,-11.1,7.04,Q1,False
12,rd2-rd5,2018-09,2018-09-28,2017-10,2018-09,2018-10,2019-09,-1.39,1.92,Q2,False
12,rd7-rd5,2018-09,2018-09-28,2017-10,2018-09,2018-10,2019-09,1.76,2.08,Q3,False
12,rd2-rd7,2018-09,2018-09-28,2017-10,2018-09,2018-10,2019-09,-3.15,-0.16,Q2,False
12,rd2-rd5,2018-10,2018-10-31,2017-11,2018-10,2018-11,2019-10,1.99,2.43,Q3,False
12,rd7-rd5,2018-10,2018-10-31,2017-11,2018-10,2018-11,2019-10,0.79,4.07,Q3,False
12,rd2-rd7,2018-10,2018-10-31,2017-11,2018-10,2018-11,2019-10,1.21,-1.64,Q2,False
12,rd2-rd5,2018-11,2018-11-30,2017-12,2018-11,2018-12,2019-11,1.52,7.87,Q3,False
12,rd7-rd5,2018-11,2018-11-30,2017-12,2018-11,2018-12,2019-11,0.98,5.39,Q3,False
12,rd2-rd7,2018-11,2018-11-30,2017-12,2018-11,2018-12,2019-11,0.54,2.49,Q2,False
12,rd2-rd5,2018-12,2018-12-28,2018-01,2018-12,2019-01,2019-12,-2.91,3.13,Q2,False
12,rd7-rd5,2018-12,2018-12-28,2018-01,2018-12,2019-01,2019-12,1.04,-2.31,Q3,False
12,rd2-rd7,2018-12,2018-12-28,2018-01,2018-12,2019-01,2019-12,-3.95,5.44,Q1,False
12,rd2-rd5,2019-01,2019-01-31,2018-02,2019-01,2019-02,2020-01,-5.03,4.0,Q1,False
12,rd7-rd5,2019-01,2019-01-31,2018-02,2019-01,2019-02,2020-01,4.59,4.22,Q4,True
12,rd2-rd7,2019-01,2019-01-31,2018-02,2019-01,2019-02,2020-01,-9.63,-0.23,Q1,False
12,rd2-rd5,2019-02,2019-02-28,2018-03,2019-02,2019-03,2020-02,-7.29,2.68,Q1,False
12,rd7-rd5,2019-02,2019-02-28,2018-03,2019-02,2019-03,2020-02,-6.91,-0.28,Q1,False
12,rd2-rd7,2019-02,2019-02-28,2018-03,2019-02,2019-03,2020-02,-0.37,2.95,Q2,False
12,rd2-rd5,2019-03,2019-03-29,2018-04,2019-03,2019-04,2020-03,-1.68,-3.15,Q2,False
12,rd7-rd5,2019-03,2019-03-29,2018-04,2019-03,2019-04,2020-03,-10.42,9.52,Q1,False
12,rd2-rd7,2019-03,2019-03-29,2018-04,2019-03,2019-04,2020-03,8.73,-12.67,Q4,True
12,rd2-rd5,2019-04,2019-04-30,2018-05,2019-04,2019-05,2020-04,7.52,0.15,Q4,True
12,rd7-rd5,2019-04,2019-04-30,2018-05,2019-04,2019-05,2020-04,-0.83,6.1,Q3,False
12,rd2-rd7,2019-04,2019-04-30,2018-05,2019-04,2019-05,2020-04,8.35,-5.94,Q4,True
12,rd2-rd5,2019-05,2019-05-31,2018-06,2019-05,2019-06,2020-05,7.48,0.16,Q4,True
12,rd7-rd5,2019-05,2019-05-31,2018-06,2019-05,2019-06,2020-05,1.91,7.72,Q3,False
12,rd2-rd7,2019-05,2019-05-31,2018-06,2019-05,2019-06,2020-05,5.56,-7.56,Q3,False
12,rd2-rd5,2019-06,2019-06-28,2018-07,2019-06,2019-07,2020-06,7.75,-6.16,Q4,True
12,rd7-rd5,2019-06,2019-06-28,2018-07,2019-06,2019-07,2020-06,1.98,2.58,Q3,False
12,rd2-rd7,2019-06,2019-06-28,2018-07,2019-06,2019-07,2020-06,5.77,-8.74,Q3,False
12,rd2-rd5,2019-07,2019-07-31,2018-08,2019-07,2019-08,2020-07,6.29,1.73,Q4,True
12,rd7-rd5,2019-07,2019-07-31,2018-08,2019-07,2019-08,2020-07,3.59,4.24,Q4,True
12,rd2-rd7,2019-07,2019-07-31,2018-08,2019-07,2019-08,2020-07,2.7,-2.51,Q3,False
12,rd2-rd5,2019-08,2019-08-30,2018-09,2019-08,2019-09,2020-08,10.79,2.54,Q4,True
12,rd7-rd5,2019-08,2019-08-30,2018-09,2019-08,2019-09,2020-08,3.75,4.55,Q4,True
12,rd2-rd7,2019-08,2019-08-30,2018-09,2019-08,2019-09,2020-08,7.04,-2.01,Q4,True
12,rd2-rd5,2019-09,2019-09-30,2018-10,2019-09,2019-10,2020-09,1.92,2.34,Q3,False
12,rd7-rd5,2019-09,2019-09-30,2018-10,2019-09,2019-10,2020-09,2.08,4.19,Q3,False
12,rd2-rd7,2019-09,2019-09-30,2018-10,2019-09,2019-10,2020-09,-0.16,-1.85,Q2,False
12,rd2-rd5,2019-10,2019-10-31,2018-11,2019-10,2019-11,2020-10,2.43,-3.07,Q3,False
12,rd7-rd5,2019-10,2019-10-31,2018-11,2019-10,2019-11,2020-10,4.07,8.12,Q4,True
12,rd2-rd7,2019-10,2019-10-31,2018-11,2019-10,2019-11,2020-10,-1.64,-11.19,Q2,False
12,rd2-rd5,2019-11,2019-11-29,2018-12,2019-11,2019-12,2020-11,7.87,-4.86,Q4,True
12,rd7-rd5,2019-11,2019-11-29,2018-12,2019-11,2019-12,2020-11,5.39,10.11,Q4,True
12,rd2-rd7,2019-11,2019-11-29,2018-12,2019-11,2019-12,2020-11,2.49,-14.97,Q3,False
12,rd2-rd5,2019-12,2019-12-31,2019-01,2019-12,2020-01,2020-12,3.13,6.38,Q4,True
12,rd7-rd5,2019-12,2019-12-31,2019-01,2019-12,2020-01,2020-12,-2.31,16.99,Q2,False
12,rd2-rd7,2019-12,2019-12-31,2019-01,2019-12,2020-01,2020-12,5.44,-10.62,Q3,False
12,rd2-rd5,2020-01,2020-01-23,2019-02,2020-01,2020-02,2021-01,4.0,10.77,Q4,True
12,rd7-rd5,2020-01,2020-01-23,2019-02,2020-01,2020-02,2021-01,4.22,7.65,Q4,True
12,rd2-rd7,2020-01,2020-01-23,2019-02,2020-01,2020-02,2021-01,-0.23,3.12,Q2,False
12,rd2-rd5,2020-02,2020-02-28,2019-03,2020-02,2020-03,2021-02,2.68,12.11,Q4,True
12,rd7-rd5,2020-02,2020-02-28,2019-03,2020-02,2020-03,2021-02,-0.28,14.04,Q3,False
12,rd2-rd7,2020-02,2020-02-28,2019-03,2020-02,2020-03,2021-02,2.95,-1.93,Q3,False
12,rd2-rd5,2020-03,2020-03-31,2019-04,2020-03,2020-04,2021-03,-3.15,7.05,Q2,False
12,rd7-rd5,2020-03,2020-03-31,2019-04,2020-03,2020-04,2021-03,9.52,-1.22,Q4,True
12,rd2-rd7,2020-03,2020-03-31,2019-04,2020-03,2020-04,2021-03,-12.67,8.26,Q1,False
12,rd2-rd5,2020-04,2020-04-30,2019-05,2020-04,2020-05,2021-04,0.15,-3.83,Q3,False
12,rd7-rd5,2020-04,2020-04-30,2019-05,2020-04,2020-05,2021-04,6.1,-3.58,Q4,True
12,rd2-rd7,2020-04,2020-04-30,2019-05,2020-04,2020-05,2021-04,-5.94,-0.24,Q1,False
12,rd2-rd5,2020-05,2020-05-29,2019-06,2020-05,2020-06,2021-05,0.16,-0.14,Q3,False
12,rd7-rd5,2020-05,2020-05-29,2019-06,2020-05,2020-06,2021-05,7.72,-0.31,Q4,True
12,rd2-rd7,2020-05,2020-05-29,2019-06,2020-05,2020-06,2021-05,-7.56,0.17,Q1,False
12,rd2-rd5,2020-06,2020-06-30,2019-07,2020-06,2020-07,2021-06,-6.16,7.1,Q1,False
12,rd7-rd5,2020-06,2020-06-30,2019-07,2020-06,2020-07,2021-06,2.58,1.45,Q4,True
12,rd2-rd7,2020-06,2020-06-30,2019-07,2020-06,2020-07,2021-06,-8.74,5.65,Q1,False
12,rd2-rd5,2020-07,2020-07-31,2019-08,2020-07,2020-08,2021-07,1.73,0.28,Q3,False
12,rd7-rd5,2020-07,2020-07-31,2019-08,2020-07,2020-08,2021-07,4.24,2.42,Q4,True
12,rd2-rd7,2020-07,2020-07-31,2019-08,2020-07,2020-08,2021-07,-2.51,-2.13,Q2,False
12,rd2-rd5,2020-08,2020-08-31,2019-09,2020-08,2020-09,2021-08,2.54,10.46,Q4,True
12,rd7-rd5,2020-08,2020-08-31,2019-09,2020-08,2020-09,2021-08,4.55,1.87,Q4,True
12,rd2-rd7,2020-08,2020-08-31,2019-09,2020-08,2020-09,2021-08,-2.01,8.59,Q2,False
12,rd2-rd5,2020-09,2020-09-30,2019-10,2020-09,2020-10,2021-09,2.34,4.36,Q3,False
12,rd7-rd5,2020-09,2020-09-30,2019-10,2020-09,2020-10,2021-09,4.19,1.09,Q4,True
12,rd2-rd7,2020-09,2020-09-30,2019-10,2020-09,2020-10,2021-09,-1.85,3.27,Q2,False
12,rd2-rd5,2020-10,2020-10-30,2019-11,2020-10,2020-11,2021-10,-3.07,3.71,Q2,False
12,rd7-rd5,2020-10,2020-10-30,2019-11,2020-10,2020-11,2021-10,8.12,-2.76,Q4,True
12,rd2-rd7,2020-10,2020-10-30,2019-11,2020-10,2020-11,2021-10,-11.19,6.48,Q1,False
12,rd2-rd5,2020-11,2020-11-30,2019-12,2020-11,2020-12,2021-11,-4.86,1.16,Q1,False
12,rd7-rd5,2020-11,2020-11-30,2019-12,2020-11,2020-12,2021-11,10.11,-5.03,Q4,True
12,rd2-rd7,2020-11,2020-11-30,2019-12,2020-11,2020-12,2021-11,-14.97,6.19,Q1,False
12,rd2-rd5,2020-12,2020-12-31,2020-01,2020-12,2021-01,2021-12,6.38,-1.44,Q4,True
12,rd7-rd5,2020-12,2020-12-31,2020-01,2020-12,2021-01,2021-12,16.99,-4.78,Q4,True
12,rd2-rd7,2020-12,2020-12-31,2020-01,2020-12,2021-01,2021-12,-10.62,3.34,Q1,False
12,rd2-rd5,2021-01,2021-01-29,2020-02,2021-01,2021-02,2022-01,10.77,-6.1,Q4,True
12,rd7-rd5,2021-01,2021-01-29,2020-02,2021-01,2021-02,2022-01,7.65,-2.5,Q4,True
12,rd2-rd7,2021-01,2021-01-29,2020-02,2021-01,2021-02,2022-01,3.12,-3.61,Q3,False
12,rd2-rd5,2021-02,2021-02-26,2020-03,2021-02,2021-03,2022-02,12.11,-6.39,Q4,True
12,rd7-rd5,2021-02,2021-02-26,2020-03,2021-02,2021-03,2022-02,14.04,-1.86,Q4,True
12,rd2-rd7,2021-02,2021-02-26,2020-03,2021-02,2021-03,2022-02,-1.93,-4.53,Q2,False
12,rd2-rd5,2021-03,2021-03-31,2020-04,2021-03,2021-04,2022-03,7.05,0.73,Q4,True
12,rd7-rd5,2021-03,2021-03-31,2020-04,2021-03,2021-04,2022-03,-1.22,5.27,Q3,False
12,rd2-rd7,2021-03,2021-03-31,2020-04,2021-03,2021-04,2022-03,8.26,-4.54,Q4,True
12,rd2-rd5,2021-04,2021-04-30,2020-05,2021-04,2021-05,2022-04,-3.83,1.54,Q1,False
12,rd7-rd5,2021-04,2021-04-30,2020-05,2021-04,2021-05,2022-04,-3.58,2.05,Q2,False
12,rd2-rd7,2021-04,2021-04-30,2020-05,2021-04,2021-05,2022-04,-0.24,-0.51,Q2,False
12,rd2-rd5,2021-05,2021-05-31,2020-06,2021-05,2021-06,2022-05,-0.14,-1.43,Q3,False
12,rd7-rd5,2021-05,2021-05-31,2020-06,2021-05,2021-06,2022-05,-0.31,-1.58,Q3,False
12,rd2-rd7,2021-05,2021-05-31,2020-06,2021-05,2021-06,2022-05,0.17,0.15,Q2,False
12,rd2-rd5,2021-06,2021-06-30,2020-07,2021-06,2021-07,2022-06,7.1,-0.98,Q4,True
12,rd7-rd5,2021-06,2021-06-30,2020-07,2021-06,2021-07,2022-06,1.45,2.0,Q3,False
12,rd2-rd7,2021-06,2021-06-30,2020-07,2021-06,2021-07,2022-06,5.65,-2.97,Q3,False
12,rd2-rd5,2021-07,2021-07-30,2020-08,2021-07,2021-08,2022-07,0.28,-3.37,Q3,False
12,rd7-rd5,2021-07,2021-07-30,2020-08,2021-07,2021-08,2022-07,2.42,-0.12,Q4,True
12,rd2-rd7,2021-07,2021-07-30,2020-08,2021-07,2021-08,2022-07,-2.13,-3.25,Q2,False
12,rd2-rd5,2021-08,2021-08-31,2020-09,2021-08,2021-09,2022-08,10.46,-11.37,Q4,True
12,rd7-rd5,2021-08,2021-08-31,2020-09,2021-08,2021-09,2022-08,1.87,-0.02,Q3,False
12,rd2-rd7,2021-08,2021-08-31,2020-09,2021-08,2021-09,2022-08,8.59,-11.35,Q4,True
12,rd2-rd5,2021-09,2021-09-30,2020-10,2021-09,2021-10,2022-09,4.36,-2.16,Q4,True
12,rd7-rd5,2021-09,2021-09-30,2020-10,2021-09,2021-10,2022-09,1.09,3.02,Q3,False
12,rd2-rd7,2021-09,2021-09-30,2020-10,2021-09,2021-10,2022-09,3.27,-5.19,Q3,False
12,rd2-rd5,2021-10,2021-10-29,2020-11,2021-10,2021-11,2022-10,3.71,0.89,Q4,True
12,rd7-rd5,2021-10,2021-10-29,2020-11,2021-10,2021-11,2022-10,-2.76,2.86,Q2,False
12,rd2-rd7,2021-10,2021-10-29,2020-11,2021-10,2021-11,2022-10,6.48,-1.96,Q4,True
12,rd2-rd5,2021-11,2021-11-30,2020-12,2021-11,2021-12,2022-11,1.16,-2.66,Q3,False
12,rd7-rd5,2021-11,2021-11-30,2020-12,2021-11,2021-12,2022-11,-5.03,-4.88,Q2,False
12,rd2-rd7,2021-11,2021-11-30,2020-12,2021-11,2021-12,2022-11,6.19,2.23,Q4,True
12,rd2-rd5,2021-12,2021-12-31,2021-01,2021-12,2022-01,2022-12,-1.44,-0.79,Q2,False
12,rd7-rd5,2021-12,2021-12-31,2021-01,2021-12,2022-01,2022-12,-4.78,-5.3,Q2,False
12,rd2-rd7,2021-12,2021-12-31,2021-01,2021-12,2022-01,2022-12,3.34,4.51,Q3,False
12,rd2-rd5,2022-01,2022-01-28,2021-02,2022-01,2022-02,2023-01,-6.1,0.09,Q1,False
12,rd7-rd5,2022-01,2022-01-28,2021-02,2022-01,2022-02,2023-01,-2.5,-5.67,Q2,False
12,rd2-rd7,2022-01,2022-01-28,2021-02,2022-01,2022-02,2023-01,-3.61,5.76,Q1,False
12,rd2-rd5,2022-02,2022-02-28,2021-03,2022-02,2022-03,2023-02,-6.39,0.09,Q1,False
12,rd7-rd5,2022-02,2022-02-28,2021-03,2022-02,2022-03,2023-02,-1.86,-5.23,Q2,False
12,rd2-rd7,2022-02,2022-02-28,2021-03,2022-02,2022-03,2023-02,-4.53,5.32,Q1,False
12,rd2-rd5,2022-03,2022-03-31,2021-04,2022-03,2022-04,2023-03,0.73,2.76,Q3,False
12,rd7-rd5,2022-03,2022-03-31,2021-04,2022-03,2022-04,2023-03,5.27,-6.51,Q4,True
12,rd2-rd7,2022-03,2022-03-31,2021-04,2022-03,2022-04,2023-03,-4.54,9.27,Q1,False
12,rd2-rd5,2022-04,2022-04-29,2021-05,2022-04,2022-05,2023-04,1.54,-2.83,Q3,False
12,rd7-rd5,2022-04,2022-04-29,2021-05,2022-04,2022-05,2023-04,2.05,-4.25,Q3,False
12,rd2-rd7,2022-04,2022-04-29,2021-05,2022-04,2022-05,2023-04,-0.51,1.42,Q2,False
12,rd2-rd5,2022-05,2022-05-31,2021-06,2022-05,2022-06,2023-05,-1.43,8.91,Q2,False
12,rd7-rd5,2022-05,2022-05-31,2021-06,2022-05,2022-06,2023-05,-1.58,-4.39,Q3,False
12,rd2-rd7,2022-05,2022-05-31,2021-06,2022-05,2022-06,2023-05,0.15,13.29,Q2,False
12,rd2-rd5,2022-06,2022-06-30,2021-07,2022-06,2022-07,2023-06,-0.98,6.51,Q2,False
12,rd7-rd5,2022-06,2022-06-30,2021-07,2022-06,2022-07,2023-06,2.0,-5.25,Q3,False
12,rd2-rd7,2022-06,2022-06-30,2021-07,2022-06,2022-07,2023-06,-2.97,11.77,Q2,False
12,rd2-rd5,2022-07,2022-07-29,2021-08,2022-07,2022-08,2023-07,-3.37,8.57,Q1,False
12,rd7-rd5,2022-07,2022-07-29,2021-08,2022-07,2022-08,2023-07,-0.12,-4.55,Q3,False
12,rd2-rd7,2022-07,2022-07-29,2021-08,2022-07,2022-08,2023-07,-3.25,13.11,Q2,False
12,rd2-rd5,2022-08,2022-08-31,2021-09,2022-08,2022-09,2023-08,-11.37,-2.91,Q1,False
12,rd7-rd5,2022-08,2022-08-31,2021-09,2022-08,2022-09,2023-08,-0.02,-15.11,Q3,False
12,rd2-rd7,2022-08,2022-08-31,2021-09,2022-08,2022-09,2023-08,-11.35,12.2,Q1,False
12,rd2-rd5,2022-09,2022-09-30,2021-10,2022-09,2022-10,2023-09,-2.16,-1.57,Q2,False
12,rd7-rd5,2022-09,2022-09-30,2021-10,2022-09,2022-10,2023-09,3.02,-17.37,Q4,True
12,rd2-rd7,2022-09,2022-09-30,2021-10,2022-09,2022-10,2023-09,-5.19,15.8,Q1,False
12,rd2-rd5,2022-10,2022-10-31,2021-11,2022-10,2022-11,2023-10,0.89,2.04,Q3,False
12,rd7-rd5,2022-10,2022-10-31,2021-11,2022-10,2022-11,2023-10,2.86,-15.65,Q4,True
12,rd2-rd7,2022-10,2022-10-31,2021-11,2022-10,2022-11,2023-10,-1.96,17.68,Q2,False
12,rd2-rd5,2022-11,2022-11-30,2021-12,2022-11,2022-12,2023-11,-2.66,5.89,Q2,False
12,rd7-rd5,2022-11,2022-11-30,2021-12,2022-11,2022-12,2023-11,-4.88,-4.6,Q2,False
12,rd2-rd7,2022-11,2022-11-30,2021-12,2022-11,2022-12,2023-11,2.23,10.5,Q3,False
12,rd2-rd5,2022-12,2022-12-30,2022-01,2022-12,2023-01,2023-12,-0.79,4.78,Q2,False
12,rd7-rd5,2022-12,2022-12-30,2022-01,2022-12,2023-01,2023-12,-5.3,-5.87,Q2,False
12,rd2-rd7,2022-12,2022-12-30,2022-01,2022-12,2023-01,2023-12,4.51,10.65,Q3,False
12,rd2-rd5,2023-01,2023-01-31,2022-02,2023-01,2023-02,2024-01,0.09,5.82,Q3,False
12,rd7-rd5,2023-01,2023-01-31,2022-02,2023-01,2023-02,2024-01,-5.67,-5.59,Q2,False
12,rd2-rd7,2023-01,2023-01-31,2022-02,2023-01,2023-02,2024-01,5.76,11.41,Q3,False
12,rd2-rd5,2023-02,2023-02-28,2022-03,2023-02,2023-03,2024-02,0.09,6.31,Q3,False
12,rd7-rd5,2023-02,2023-02-28,2022-03,2023-02,2023-03,2024-02,-5.23,-6.06,Q2,False
12,rd2-rd7,2023-02,2023-02-28,2022-03,2023-02,2023-03,2024-02,5.32,12.37,Q3,False
12,rd2-rd5,2023-03,2023-03-31,2022-04,2023-03,2023-04,2024-03,2.76,3.93,Q4,True
12,rd7-rd5,2023-03,2023-03-31,2022-04,2023-03,2023-04,2024-03,-6.51,-4.97,Q1,False
12,rd2-rd7,2023-03,2023-03-31,2022-04,2023-03,2023-04,2024-03,9.27,8.9,Q4,True
12,rd2-rd5,2023-04,2023-04-28,2022-05,2023-04,2023-05,2024-04,-2.83,10.35,Q2,False
12,rd7-rd5,2023-04,2023-04-28,2022-05,2023-04,2023-05,2024-04,-4.25,-8.03,Q2,False
12,rd2-rd7,2023-04,2023-04-28,2022-05,2023-04,2023-05,2024-04,1.42,18.37,Q2,False
12,rd2-rd5,2023-05,2023-05-31,2022-06,2023-05,2023-06,2024-05,8.91,-3.19,Q4,True
12,rd7-rd5,2023-05,2023-05-31,2022-06,2023-05,2023-06,2024-05,-4.39,-7.62,Q2,False
12,rd2-rd7,2023-05,2023-05-31,2022-06,2023-05,2023-06,2024-05,13.29,4.43,Q4,True
12,rd2-rd5,2023-06,2023-06-30,2022-07,2023-06,2023-07,2024-06,6.51,-3.26,Q4,True
12,rd7-rd5,2023-06,2023-06-30,2022-07,2023-06,2023-07,2024-06,-5.25,-7.79,Q2,False
12,rd2-rd7,2023-06,2023-06-30,2022-07,2023-06,2023-07,2024-06,11.77,4.53,Q4,True
12,rd2-rd5,2023-07,2023-07-31,2022-08,2023-07,2023-08,2024-07,8.57,-8.12,Q4,True
12,rd7-rd5,2023-07,2023-07-31,2022-08,2023-07,2023-08,2024-07,-4.55,-7.72,Q2,False
12,rd2-rd7,2023-07,2023-07-31,2022-08,2023-07,2023-08,2024-07,13.11,-0.4,Q4,True
12,rd2-rd5,2023-08,2023-08-31,2022-09,2023-08,2023-09,2024-08,-2.91,2.87,Q2,False
12,rd7-rd5,2023-08,2023-08-31,2022-09,2023-08,2023-09,2024-08,-15.11,0.64,Q1,False
12,rd2-rd7,2023-08,2023-08-31,2022-09,2023-08,2023-09,2024-08,12.2,2.22,Q4,True
12,rd2-rd5,2023-09,2023-09-28,2022-10,2023-09,2023-10,2024-09,-1.57,1.89,Q2,False
12,rd7-rd5,2023-09,2023-09-28,2022-10,2023-09,2023-10,2024-09,-17.37,5.56,Q1,False
12,rd2-rd7,2023-09,2023-09-28,2022-10,2023-09,2023-10,2024-09,15.8,-3.67,Q4,True
12,rd2-rd5,2023-10,2023-10-31,2022-11,2023-10,2023-11,2024-10,2.04,-3.21,Q3,False
12,rd7-rd5,2023-10,2023-10-31,2022-11,2023-10,2023-11,2024-10,-15.65,3.06,Q1,False
12,rd2-rd7,2023-10,2023-10-31,2022-11,2023-10,2023-11,2024-10,17.68,-6.27,Q4,True
12,rd2-rd5,2023-11,2023-11-30,2022-12,2023-11,2023-12,2024-11,5.89,-10.87,Q4,True
12,rd7-rd5,2023-11,2023-11-30,2022-12,2023-11,2023-12,2024-11,-4.6,-12.52,Q2,False
12,rd2-rd7,2023-11,2023-11-30,2022-12,2023-11,2023-12,2024-11,10.5,1.64,Q4,True
12,rd2-rd5,2023-12,2023-12-29,2023-01,2023-12,2024-01,2024-12,4.78,-14.75,Q4,True
12,rd7-rd5,2023-12,2023-12-29,2023-01,2023-12,2024-01,2024-12,-5.87,-14.23,Q2,False
12,rd2-rd7,2023-12,2023-12-29,2023-01,2023-12,2024-01,2024-12,10.65,-0.51,Q4,True
12,rd2-rd5,2024-01,2024-01-31,2023-02,2024-01,2024-02,2025-01,5.82,-14.75,Q4,True
12,rd7-rd5,2024-01,2024-01-31,2023-02,2024-01,2024-02,2025-01,-5.59,-14.24,Q2,False
12,rd2-rd7,2024-01,2024-01-31,2023-02,2024-01,2024-02,2025-01,11.41,-0.51,Q4,True
12,rd2-rd5,2024-02,2024-02-29,2023-03,2024-02,2024-03,2025-02,6.31,-23.47,Q4,True
12,rd7-rd5,2024-02,2024-02-29,2023-03,2024-02,2024-03,2025-02,-6.06,-11.61,Q1,False
12,rd2-rd7,2024-02,2024-02-29,2023-03,2024-02,2024-03,2025-02,12.37,-11.86,Q4,True
12,rd2-rd5,2024-03,2024-03-29,2023-04,2024-03,2024-04,2025-03,3.93,-25.91,Q4,True
12,rd7-rd5,2024-03,2024-03-29,2023-04,2024-03,2024-04,2025-03,-4.97,-9.93,Q2,False
12,rd2-rd7,2024-03,2024-03-29,2023-04,2024-03,2024-04,2025-03,8.9,-15.98,Q4,True
12,rd2-rd5,2024-04,2024-04-30,2023-05,2024-04,2024-05,2025-04,10.35,-26.77,Q4,True
12,rd7-rd5,2024-04,2024-04-30,2023-05,2024-04,2024-05,2025-04,-8.03,-10.26,Q1,False
12,rd2-rd7,2024-04,2024-04-30,2023-05,2024-04,2024-05,2025-04,18.37,-16.51,Q4,True
12,rd2-rd5,2024-05,2024-05-31,2023-06,2024-05,2024-06,2025-05,-3.19,-18.01,Q2,False
12,rd7-rd5,2024-05,2024-05-31,2023-06,2024-05,2024-06,2025-05,-7.62,-10.48,Q1,False
12,rd2-rd7,2024-05,2024-05-31,2023-06,2024-05,2024-06,2025-05,4.43,-7.53,Q3,False
12,rd2-rd5,2024-06,2024-06-28,2023-07,2024-06,2024-07,2025-06,-3.26,-18.69,Q1,False
12,rd7-rd5,2024-06,2024-06-28,2023-07,2024-06,2024-07,2025-06,-7.79,-13.59,Q1,False
12,rd2-rd7,2024-06,2024-06-28,2023-07,2024-06,2024-07,2025-06,4.53,-5.1,Q3,False
12,rd2-rd5,2024-07,2024-07-31,2023-08,2024-07,2024-08,2025-07,-8.12,-13.65,Q1,False
12,rd7-rd5,2024-07,2024-07-31,2023-08,2024-07,2024-08,2025-07,-7.72,-8.51,Q1,False
12,rd2-rd7,2024-07,2024-07-31,2023-08,2024-07,2024-08,2025-07,-0.4,-5.13,Q2,False
12,rd2-rd5,2024-08,2024-08-30,2023-09,2024-08,2024-09,2025-08,2.87,-16.73,Q4,True
12,rd7-rd5,2024-08,2024-08-30,2023-09,2024-08,2024-09,2025-08,0.64,-6.47,Q3,False
12,rd2-rd7,2024-08,2024-08-30,2023-09,2024-08,2024-09,2025-08,2.22,-10.26,Q3,False
12,rd2-rd5,2024-09,2024-09-30,2023-10,2024-09,2024-10,2025-09,1.89,-17.77,Q3,False
12,rd7-rd5,2024-09,2024-09-30,2023-10,2024-09,2024-10,2025-09,5.56,-8.23,Q4,True
12,rd2-rd7,2024-09,2024-09-30,2023-10,2024-09,2024-10,2025-09,-3.67,-9.55,Q1,False
12,rd2-rd5,2024-10,2024-10-31,2023-11,2024-10,2024-11,2025-10,-3.21,-10.05,Q2,False
12,rd7-rd5,2024-10,2024-10-31,2023-11,2024-10,2024-11,2025-10,3.06,8.17,Q4,True
12,rd2-rd7,2024-10,2024-10-31,2023-11,2024-10,2024-11,2025-10,-6.27,-18.23,Q1,False
12,rd2-rd5,2024-11,2024-11-29,2023-12,2024-11,2024-12,2025-11,-10.87,4.18,Q1,False
12,rd7-rd5,2024-11,2024-11-29,2023-12,2024-11,2024-12,2025-11,-12.52,22.53,Q1,False
12,rd2-rd7,2024-11,2024-11-29,2023-12,2024-11,2024-12,2025-11,1.64,-18.35,Q3,False
12,rd2-rd5,2024-12,2024-12-31,2024-01,2024-12,2025-01,2025-12,-14.75,13.43,Q1,False
12,rd7-rd5,2024-12,2024-12-31,2024-01,2024-12,2025-01,2025-12,-14.23,28.33,Q1,False
12,rd2-rd7,2024-12,2024-12-31,2024-01,2024-12,2025-01,2025-12,-0.51,-14.9,Q2,False
12,rd2-rd5,2025-01,2025-01-27,2024-02,2025-01,2025-02,2026-01,-14.75,26.06,Q1,False
12,rd7-rd5,2025-01,2025-01-27,2024-02,2025-01,2025-02,2026-01,-14.24,50.33,Q1,False
12,rd2-rd7,2025-01,2025-01-27,2024-02,2025-01,2025-02,2026-01,-0.51,-24.27,Q2,False
12,rd2-rd5,2025-02,2025-02-28,2024-03,2025-02,2025-03,2026-02,-23.47,36.1,Q1,False
12,rd7-rd5,2025-02,2025-02-28,2024-03,2025-02,2025-03,2026-02,-11.61,44.95,Q1,False
12,rd2-rd7,2025-02,2025-02-28,2024-03,2025-02,2025-03,2026-02,-11.86,-8.85,Q1,False
12,rd2-rd5,2025-03,2025-03-31,2024-04,2025-03,2025-04,2026-03,-25.91,40.55,Q1,False
12,rd7-rd5,2025-03,2025-03-31,2024-04,2025-03,2025-04,2026-03,-9.93,49.97,Q1,False
12,rd2-rd7,2025-03,2025-03-31,2024-04,2025-03,2025-04,2026-03,-15.98,-9.42,Q1,False
12,rd2-rd5,2025-04,2025-04-30,2024-05,2025-04,2025-05,2026-04,-26.77,44.39,Q1,False
12,rd7-rd5,2025-04,2025-04-30,2024-05,2025-04,2025-05,2026-04,-10.26,49.64,Q1,False
